slice,ci_lower_diskomfort,ci_upper_diskomfort,mean_diskomfort,ci_lower_anger_sm,ci_upper_anger_sm,mean_fl_anger_sm,ci_lower_disgust_sm,ci_upper_disgust_sm,mean_fl_disgust_sm,ci_lower_fear_sm,ci_upper_fear_sm,mean_fl_fear_sm,ci_lower_happiness_sm,ci_upper_happiness_sm,mean_fl_happiness_sm,ci_lower_sadness_sm,ci_upper_sadness_sm,mean_fl_sadness_sm,ci_lower_surprise_sm,ci_upper_surprise_sm,mean_fl_surprise_sm,ci_lower_neutral_sm,ci_upper_neutral_sm,mean_fl_neutral_sm,mean_rel_zeit_s
166,7.91281773077297,21.061541243586,14.4871794871795,-0.282216421208017,0.02476611925531,-0.128725150976353,-0.273648257468439,0.14684599551686,-0.0634011309757895,-0.227231379948307,0.232379163156318,0.00257389160400549,-0.232750311657474,0.053786619083714,-0.08948184628688,-0.280015558948516,0.196951904636304,-0.041531827156106,-0.197444647943141,0.166139036386009,-0.015652805778566,-0.292946476759066,0.103726509068346,-0.0946099838453602,150.500000615385
167,8.07903166294872,21.2850709011538,14.6820512820513,-0.255069566921,0.174790027464315,-0.0401397697283422,-0.311729075676926,0.104030164123863,-0.103849455776531,-0.215300483638167,0.232689906317369,0.0086947113396008,-0.236644171214861,0.0920279322657813,-0.0723081194745397,-0.247965163617952,0.205136740103598,-0.021414211757177,-0.201880141281219,0.164458958322717,-0.018710591479251,-0.313548973347471,0.0912943841893644,-0.111127294579053,150.599743897436
168,8.63836835764452,21.9154777962016,15.2769230769231,-0.244250370254028,0.25714420881289,0.00644691927943097,-0.311704394765402,0.0634976366864114,-0.124103379039495,-0.174842321112631,0.274649351669252,0.0499035152783107,-0.223930351567421,0.101128762632681,-0.0614007944673699,-0.20652488341843,0.2188138843016,0.00614450044158504,-0.19897139732592,0.15733301285442,-0.02081919223575,-0.355008664377141,0.0406662933111132,-0.157171185533014,150.700003282051
169,9.86826582730913,23.485580326537,16.6769230769231,-0.208526011904976,0.240794836678711,0.0161344123868678,-0.302666739651557,0.0797192364910785,-0.111473751580239,-0.118195136921852,0.351121126979687,0.116462995028918,-0.2388476213732,0.109170784422899,-0.0648384184751507,-0.182231556459586,0.23248986616229,0.025129154851352,-0.260917075974127,0.110932416600911,-0.0749923296866082,-0.411791814481249,-0.0403856858497474,-0.226088750165498,150.800253282051
170,10.573301470108,25.2215703247638,17.8974358974359,-0.210330140792801,0.175651911987623,-0.0173391144025887,-0.286089302716386,0.151645033479465,-0.0672221346184603,-0.0949269332420453,0.355096984312541,0.130085025535248,-0.290418742297931,0.121038562900025,-0.084690089698953,-0.252624054011436,0.169750845106891,-0.0414366044522725,-0.277815524807208,0.11221992062793,-0.0827978020896389,-0.412435853360286,-0.04509707434358,-0.228766463851933,150.900256512821
171,10.8329698203972,25.8952353078079,18.3641025641026,-0.246216461651065,0.110418287795232,-0.0678990869279169,-0.265849876172014,0.199509656643571,-0.0331701097642214,-0.101457150572398,0.341228453248666,0.119885651338134,-0.312582288205951,0.0928895575743176,-0.109846365315816,-0.25581814679324,0.20257636071308,-0.02662089304008,-0.291633783358416,0.0935977829853329,-0.0990180001865414,-0.383002208429314,-0.0125485718614515,-0.197775390145383,151.000000410256
172,10.9053811617974,26.2125675561513,18.5589743589744,-0.276774456569663,0.0787348936660913,-0.099019781451786,-0.244884776898814,0.142187624883521,-0.0513485760076464,-0.13903657258038,0.294790640521733,0.0778770339706766,-0.27260088480242,0.0449630599446687,-0.113818912428876,-0.260342400659996,0.225092488004099,-0.0176249563279486,-0.275042136415825,0.102446542065705,-0.0862977971750602,-0.365654904966052,0.0273840819887673,-0.169135411488643,151.09974374359
173,10.9182624055174,26.2509683637134,18.5846153846154,-0.31633355817571,0.00408302081280116,-0.156125268681454,-0.184578322264179,0.296209974801826,0.0558158262688234,-0.131928658924897,0.325917201049772,0.0969942710624374,-0.244315841567969,0.100782893048724,-0.0717664742596223,-0.250482465988618,0.245312755814804,-0.00258485508690708,-0.258774146534409,0.143855292000206,-0.0574594272671013,-0.439420590929224,-0.0126628914739532,-0.226041741201588,151.200003897436
174,10.7913331293233,26.090718152728,18.4410256410256,-0.353711436573654,-0.0195217404491917,-0.186616588511423,-0.22186071229064,0.205969618143226,-0.0079455470737073,-0.170454170712111,0.276747086387285,0.0531464578375873,-0.237587186056602,0.179077443284436,-0.029254871386083,-0.317293841679607,0.186132164024663,-0.0655808388274718,-0.249497958166337,0.171502148863102,-0.0389979046516174,-0.440002074133799,-0.018707831233755,-0.229354952683777,151.300254666667
175,10.4935955709409,25.1884557111104,17.8410256410256,-0.380071949136177,-0.0115285672651923,-0.195800258200685,-0.230790412048528,0.148874392495834,-0.0409580097763469,-0.179445774737238,0.252353794691686,0.0364540099772241,-0.225645789072036,0.220094822539916,-0.00277548326605974,-0.366301138933592,0.100255647863772,-0.13302274553491,-0.237169332199642,0.211817371118697,-0.0126759805404725,-0.449577708917424,-0.0697952658860544,-0.259686487401739,151.400256564103
